"","uniq.Subject","QueryID","n","mean.Perc.Ident","sd.Perc.Ident","uniq.Subject.Type","genus"
"143","Xylodon_nespori|DQ873622|SH1517807.08FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Schizoporaceae;g__Xylodon;s__Xylodon_nespori","ASV1088",1,100,NA,"Fungi",NA
"144","Pleosporales_sp|UDB099762|SH1525091.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","ASV1089",1,99.507,NA,"Fungi",NA
"145","Symmetrospora_symmetrica|AY364836|SH1613460.08FU|refs|k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiomycetes_ord_Incertae_sedis;f__Symmetrosporaceae;g__Symmetrospora;s__Symmetrospora_symmetrica","ASV109",1,98.851,NA,"Fungi",NA
"146","Malassezia_sympodialis|AY743632|SH1553523.08FU|refs|k__Fungi;p__Basidiomycota;c__Malasseziomycetes;o__Malasseziales;f__Malasseziaceae;g__Malassezia;s__Malassezia_sympodialis","ASV1090",1,100,NA,"Fungi",NA
"147","Alternaria_metachromatica|JQ693660|SH1505864.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_metachromatica","ASV1091",1,99.587,NA,"Fungi",NA
"148","Leucosporidium_golubevii|AY212987|SH1651372.08FU|refs|k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Leucosporidiales;f__Leucosporidiaceae;g__Leucosporidium;s__Leucosporidium_golubevii","ASV1092",1,100,NA,"Fungi",NA
"149","Oculimacula_yallundae|AY266169|SH1545871.08FU|refs|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Dermateaceae;g__Oculimacula;s__Oculimacula_yallundae","ASV1093",1,97.38,NA,"Fungi",NA
"150","Sphaerulina_chaenomelis|JQ793663|SH2337184.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Sphaerulina;s__Sphaerulina_chaenomelis","ASV1094",1,99.083,NA,"Fungi",NA
"151","Fusicladium_effusum|AY251085|SH1626897.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Sympoventuriaceae;g__Fusicladium;s__Fusicladium_effusum","ASV1095",1,92.982,NA,"Fungi",NA
"152","Ramularia_plurivora|KJ504780|SH2337206.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Ramularia;s__Ramularia_plurivora","ASV1096",1,98.206,NA,"Fungi",NA
"153","Protomyces_inouyei|DQ497617|SH1647232.08FU|refs|k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Protomycetaceae;g__Protomyces;s__Protomyces_inouyei","ASV1098",1,89.873,NA,"Fungi",NA
"154","Chaetothyriales_sp|EF505626|SH1636093.08FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__unidentified;g__unidentified;s__Chaetothyriales_sp","ASV1099",1,98.712,NA,"Fungi",NA
"155","Filobasidium_magnum|AF190008|SH2525085.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_magnum----Fungi_sp|KX515092|SH1538560.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp","ASV11",2,100,0,"Fungi",NA
"156","Fusarium_venenatum|KM231814|SH1610169.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_venenatum","ASV110",1,98.537,NA,"Fungi",NA
"157","Tremellales_sp|KY432747|SH1528238.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__unidentified;g__unidentified;s__Tremellales_sp","ASV1100",1,96.861,NA,"Fungi",NA
"158","Naevala_sp|JN120378|SH1509539.08FU|refs|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Dermateaceae;g__Naevala;s__Naevala_sp","ASV1101",1,98.985,NA,"Fungi",NA
"159","Aureobasidium_leucospermi|JN712489|SH2150008.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Aureobasidiaceae;g__Aureobasidium;s__Aureobasidium_leucospermi","ASV1102",1,97.845,NA,"Fungi",NA
"160","Ascomycota_sp|MT557197|SH1648790.08FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp----Helotiales_sp|UDB0123339|SH1648843.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__unidentified;g__unidentified;s__Helotiales_sp","ASV1104",2,97.499,1.31521861300698,"Fungi",NA
"161","Lentithecium_pseudoclioninum|AB809633|SH1935694.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lentitheciaceae;g__Lentithecium;s__Lentithecium_pseudoclioninum","ASV1105",1,89.163,NA,"Fungi",NA
"162","Diaporthe_angelicae|AY196779|SH1704080.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Diaporthaceae;g__Diaporthe;s__Diaporthe_angelicae","ASV1106",1,99.163,NA,"Fungi",NA
"163","Pleosporales_sp|UDB099762|SH1525091.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","ASV1107",1,99.015,NA,"Fungi",NA
"164","Apseudocercosporella_trigonotidis|GU269858|SH1975154.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Apseudocercosporella;s__Apseudocercosporella_trigonotidis","ASV1109",1,96,NA,"Fungi",NA
"165","Helotiales_sp|AM901900|SH1648845.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__unidentified;g__unidentified;s__Helotiales_sp","ASV111",1,94.634,NA,"Fungi",NA
"166","Fusicladium_effusum|AY251085|SH1626897.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Sympoventuriaceae;g__Fusicladium;s__Fusicladium_effusum","ASV1110",1,96.93,NA,"Fungi",NA
"167","Cryptococcus_sp|UDB0457192|SH1573164.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellaceae;g__Cryptococcus;s__Cryptococcus_sp","ASV1114",1,97.902,NA,"Fungi",NA
"168","Septoriella_hirta|KR873249|SH1525107.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Septoriella;s__Septoriella_hirta","ASV1115",1,98.684,NA,"Fungi",NA
"169","Discula_destructiva|AF429741|SH1596916.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Gnomoniaceae;g__Discula;s__Discula_destructiva","ASV1116",1,98.305,NA,"Fungi",NA
"170","Annulohypoxylon_annulatum|KY610418|SH2470886.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariaceae;g__Annulohypoxylon;s__Annulohypoxylon_annulatum","ASV1117",1,99.539,NA,"Fungi",NA
"171","Pleosporales_sp|DQ420936|SH1525116.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","ASV1118",1,98.571,NA,"Fungi",NA
"172","Ophiognomonia_asiatica|JQ414241|SH1596911.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Gnomoniaceae;g__Ophiognomonia;s__Ophiognomonia_asiatica","ASV112",1,100,NA,"Fungi",NA
"173","Hansfordia_pulvinata|KU683763|SH1515988.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariales_fam_Incertae_sedis;g__Hansfordia;s__Hansfordia_pulvinata","ASV1120",1,99.524,NA,"Fungi",NA
"174","Acericola_italica|MF167428|SH1525103.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Acericola;s__Acericola_italica","ASV1122",1,93.671,NA,"Fungi",NA
"175","Sphaerulina_chaenomelis|JQ793663|SH2337184.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Sphaerulina;s__Sphaerulina_chaenomelis","ASV1123",1,99.083,NA,"Fungi",NA
"176","Fungi_sp|UDB0316712|SH2736707.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp","ASV1124",1,91.866,NA,"Fungi",NA
"177","Cryptococcus_aspenensis|JN811084|SH1576897.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellaceae;g__Cryptococcus;s__Cryptococcus_aspenensis","ASV1126",1,100,NA,"Fungi",NA
"178","Ascomycota_sp|JN650519|SH1557301.08FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp","ASV1127",1,97.768,NA,"Fungi",NA
"179","Hypoxylon_sp|MH178703|SH1544087.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariaceae;g__Hypoxylon;s__Hypoxylon_sp","ASV1480",1,99.083,NA,"Fungi",NA
"180","Pleosporales_sp|UDB0252762|SH2729358.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","ASV1129",1,93.785,NA,"Fungi",NA
"181","Neosetophoma_rosigena|MG828928|SH1525100.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Neosetophoma;s__Neosetophoma_rosigena","ASV113",1,99.043,NA,"Fungi",NA
"182","Rhodotorula_kratochvilovae|AF444520|SH2272237.08FU|refs|k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Rhodotorula;s__Rhodotorula_kratochvilovae","ASV1130",1,100,NA,"Fungi",NA
"183","Alanphillipsia_aloetica|KF777139|SH1861511.08FU|refs_singleton|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Botryosphaeriaceae;g__Alanphillipsia;s__Alanphillipsia_aloetica----Alanphillipsia_aloeicola|KP004444|SH1861503.08FU|refs_singleton|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Botryosphaeriaceae;g__Alanphillipsia;s__Alanphillipsia_aloeicola----Alanphillipsia_aloeigena|KF777137|SH1507412.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Botryosphaeriaceae;g__Alanphillipsia;s__Alanphillipsia_aloeigena","ASV1131",3,84.106,0,"Fungi",NA
"184","Urocystis_agropyri|UDB0326843|SH1552393.08FU|reps|k__Fungi;p__Basidiomycota;c__Ustilaginomycetes;o__Urocystidales;f__Urocystidaceae;g__Urocystis;s__Urocystis_agropyri","ASV1132",1,99.369,NA,"Fungi",NA
"185","Mycosphaerellaceae_sp|AF362067|SH1645404.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__unidentified;s__Mycosphaerellaceae_sp","ASV1133",1,92.92,NA,"Fungi",NA
"186","Endoconidioma_populi|AY604526|SH1515066.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothideaceae;g__Endoconidioma;s__Endoconidioma_populi","ASV1134",1,98.326,NA,"Fungi",NA
"187","Fungi_sp|KX516296|SH1647642.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp","ASV1135",1,96.04,NA,"Fungi",NA
"188","Ramularia_plurivora|KJ504780|SH2337206.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Ramularia;s__Ramularia_plurivora","ASV1136",1,98.206,NA,"Fungi",NA
"189","Rhytisma_sp|MH507270|SH2708347.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Rhytismatales;f__Rhytismataceae;g__Rhytisma;s__Rhytisma_sp","ASV1137",1,100,NA,"Fungi",NA
"190","Cadophora_sp|UDB0348029|SH1545891.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Cadophora;s__Cadophora_sp","ASV1138",1,94.33,NA,"Fungi",NA
"191","Chalara_sp|UDB0266370|SH1523200.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Chalara;s__Chalara_sp","ASV114",1,100,NA,"Fungi",NA
"192","Bipolaris_maydis|AF071325|SH1688436.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Bipolaris;s__Bipolaris_maydis","ASV1140",1,100,NA,"Fungi",NA
"193","Fungi_sp|KU838358|SH1567847.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp","ASV1141",1,98.058,NA,"Fungi",NA
"194","Taphrina_inositophila|AY239209|SH1519936.08FU|refs|k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Taphrinaceae;g__Taphrina;s__Taphrina_inositophila","ASV1142",1,99.219,NA,"Fungi",NA
"195","Aureobasidium_leucospermi|JN712489|SH2150008.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Aureobasidiaceae;g__Aureobasidium;s__Aureobasidium_leucospermi","ASV1143",1,98.268,NA,"Fungi",NA
"196","Pleosporales_sp|UDB0205545|SH1546731.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","ASV1499",1,96.19,NA,"Fungi",NA
"197","Sphaerulina_chaenomelis|JQ793663|SH2337184.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Sphaerulina;s__Sphaerulina_chaenomelis","ASV1145",1,98.624,NA,"Fungi",NA
"198","Preussia_persica|GQ292750|SH1645865.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__Preussia_persica","ASV1146",1,96.889,NA,"Fungi",NA
"199","Filobasidium_magnum|AF190008|SH2525085.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_magnum----Fungi_sp|KX515092|SH1538560.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp","ASV1147",2,99.664,0,"Fungi",NA
"200","Alternaria_iridiaustralis|KP124435|SH2180524.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_iridiaustralis","ASV1148",1,99.17,NA,"Fungi",NA
"201","Ceratobasidium_sp|UDB0491995|SH2731856.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Ceratobasidium;s__Ceratobasidium_sp","ASV1149",1,97.509,NA,"Fungi",NA
"202","Thanatephorus_cucumeris|EU730860|SH1554580.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Thanatephorus;s__Thanatephorus_cucumeris","ASV115",1,98.693,NA,"Fungi",NA
"203","Mycosphaerellaceae_sp|AF362067|SH1645404.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__unidentified;s__Mycosphaerellaceae_sp","ASV1150",1,97.768,NA,"Fungi",NA
"204","Bjerkandera_adusta|EU918694|SH1615228.08FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Phanerochaetaceae;g__Bjerkandera;s__Bjerkandera_adusta","ASV1152",1,97.521,NA,"Fungi",NA
"205","Vishniacozyma_dimennae|EU266559|SH1544133.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_dimennae","ASV1153",1,97.596,NA,"Fungi",NA
"206","Alternaria_metachromatica|JQ693660|SH1505864.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_metachromatica","ASV1154",1,99.587,NA,"Fungi",NA
"207","Dioszegia_changbaiensis|AY242817|SH1609784.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Dioszegia;s__Dioszegia_changbaiensis","ASV1155",1,98.01,NA,"Fungi",NA
"208","Discula_destructiva|AF429741|SH1596916.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Gnomoniaceae;g__Discula;s__Discula_destructiva","ASV1156",1,97.881,NA,"Fungi",NA
"209","Montagnula_scabiosae|KT443907|SH1579763.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Montagnula;s__Montagnula_scabiosae","ASV1157",1,99.127,NA,"Fungi",NA
"210","Mycosphaerella_ellipsoidea|AY725545|SH2337128.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_ellipsoidea","ASV1158",1,97.748,NA,"Fungi",NA
"211","Tetracladium_sp|JX029131|SH1648800.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Tetracladium;s__Tetracladium_sp","ASV1159",1,95.567,NA,"Fungi",NA
"212","Mycosphaerella_tassiana|EF679363|SH1572792.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_tassiana","ASV116",1,99.127,NA,"Fungi",NA
"213","Cyclothyriella_sp|UDB0138966|SH1658075.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Cyclothyriellaceae;g__Cyclothyriella;s__Cyclothyriella_sp","ASV1160",1,98.551,NA,"Fungi",NA
"214","Fungi_sp|UDB0749079|SH2750773.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp","ASV1161",1,95.876,NA,"Fungi",NA
"215","Pleosporales_sp|DQ420936|SH1525116.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","ASV1162",1,98.571,NA,"Fungi",NA
"216","Pseudomicrostroma_phylloplanum|DQ317630|SH1565106.08FU|refs|k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Microstromatales;f__Microstromatales_fam_Incertae_sedis;g__Pseudomicrostroma;s__Pseudomicrostroma_phylloplanum","ASV1163",1,99.038,NA,"Fungi",NA
"217","Bipolaris_sorokiniana|KR819404|SH1657881.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Bipolaris;s__Bipolaris_sorokiniana","ASV1164",1,98.765,NA,"Fungi",NA
"218","Keissleriella_cladophila|UDB0535493|SH1555313.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lentitheciaceae;g__Keissleriella;s__Keissleriella_cladophila","ASV1165",1,99.034,NA,"Fungi",NA
"219","Lophodermium_herbarum|AY100663|SH1588537.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Rhytismatales;f__Rhytismataceae;g__Lophodermium;s__Lophodermium_herbarum","ASV1166",1,98.544,NA,"Fungi",NA
"220","Discula_destructiva|AF429741|SH1596916.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Gnomoniaceae;g__Discula;s__Discula_destructiva","ASV1167",1,98.305,NA,"Fungi",NA
"221","Cladophialophora_minourae|AY251087|SH1692356.08FU|refs|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;s__Cladophialophora_minourae----Capronia_semi-immersa|AF050259|SH1529583.08FU|refs|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Capronia;s__Capronia_semi-immersa","ASV1168",2,97.759,1.3562308063158,"Fungi",NA
"222","Colletotrichum_gloeosporioides|KU097214|SH1649110.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Glomerellaceae;g__Colletotrichum;s__Colletotrichum_gloeosporioides","ASV1169",1,98.276,NA,"Fungi",NA
"223","Meyerozyma_smithsonii|AY553844|SH1516570.08FU|refs|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Debaryomycetaceae;g__Meyerozyma;s__Meyerozyma_smithsonii","ASV117",1,98.842,NA,"Fungi",NA
"224","Didymocyrtis_cladoniicola|KC916672|SH1646329.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Didymocyrtis;s__Didymocyrtis_cladoniicola","ASV1170",1,97.642,NA,"Fungi",NA
"225","Dothiora_sp|KJ921871|SH1515127.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothioraceae;g__Dothiora;s__Dothiora_sp","ASV1171",1,100,NA,"Fungi",NA
"226","Alternaria_metachromatica|JQ693660|SH1505864.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_metachromatica","ASV1172",1,98.76,NA,"Fungi",NA
"227","Polyscytalum_algarvense|GQ303287|SH1516862.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Amphisphaeriaceae;g__Polyscytalum;s__Polyscytalum_algarvense","ASV1173",1,92.92,NA,"Fungi",NA
"228","Bisporella_citrina|KC412005|SH1522953.08FU|refs|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Bisporella;s__Bisporella_citrina","ASV1174",1,96.667,NA,"Fungi",NA
"229","Fusarium_concentricum|U61678|SH2456034.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_concentricum","ASV1175",1,97.521,NA,"Fungi",NA
"230","Epicoccum_draconis|GU237795|SH1712318.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Epicoccum;s__Epicoccum_draconis","ASV1176",1,100,NA,"Fungi",NA
"231","Irpex_lacteus|MN749668|SH1573583.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Irpicaceae;g__Irpex;s__Irpex_lacteus","ASV1177",1,98.909,NA,"Fungi",NA
"232","Fungi_sp|KF675534|SH1514197.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp","ASV1178",1,80.556,NA,"Fungi",NA
"233","Pleosporales_sp|UDB099762|SH1525091.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","ASV1179",1,98.03,NA,"Fungi",NA
"234","Phoma_aloes|KF777183|SH1686950.08FU|refs_singleton|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Phoma;s__Phoma_aloes","ASV118",1,94.828,NA,"Fungi",NA
"235","Vishniacozyma_foliicola|AY557600|SH1893248.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_foliicola","ASV1180",1,98.98,NA,"Fungi",NA
"236","Phaeosphaeria_sp|UDB0300137|SH1525123.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeria;s__Phaeosphaeria_sp","ASV1181",1,97.585,NA,"Fungi",NA
"237","Tremellomycetes_sp|UDB0567808|SH3319324.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__unidentified;f__unidentified;g__unidentified;s__Tremellomycetes_sp","ASV1182",1,100,NA,"Fungi",NA
"238","Fungi_sp|KX516296|SH1647642.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp","ASV1183",1,95.545,NA,"Fungi",NA
"239","Amphisphaeriaceae_sp|AY853246|SH1585539.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Amphisphaeriaceae;g__unidentified;s__Amphisphaeriaceae_sp","ASV1185",1,96.943,NA,"Fungi",NA
"240","Leotiomycetes_sp|KX100370|SH1509585.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__unidentified;f__unidentified;g__unidentified;s__Leotiomycetes_sp","ASV1186",1,86.809,NA,"Fungi",NA
"241","Stigmina_juniperina|KC870045|SH1577484.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Stigmina;s__Stigmina_juniperina","ASV1187",1,100,NA,"Fungi",NA
"242","Basidiodendron_sp|MT040871|SH3595318.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__Exidiaceae;g__Basidiodendron;s__Basidiodendron_sp","ASV1188",1,87.352,NA,"Fungi",NA
"243","Symmetrospora_coprosmae|AF444577|SH2044313.08FU|refs|k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiomycetes_ord_Incertae_sedis;f__Symmetrosporaceae;g__Symmetrospora;s__Symmetrospora_coprosmae","ASV1189",1,99.615,NA,"Fungi",NA
"244","Dioszegia_hungarica|AF444379|SH1609774.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Dioszegia;s__Dioszegia_hungarica","ASV119",1,98.925,NA,"Fungi",NA
"245","Ascomycota_sp|MN644593|SH3592078.08FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp","ASV1190",1,93.458,NA,"Fungi",NA
"246","Paraphoma_chlamydocopiosa|KU999072|SH1576186.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Paraphoma;s__Paraphoma_chlamydocopiosa","ASV1191",1,94.958,NA,"Fungi",NA
"247","Ustilago_nunavutica|KF381025|SH1509408.08FU|refs|k__Fungi;p__Basidiomycota;c__Ustilaginomycetes;o__Ustilaginales;f__Ustilaginaceae;g__Ustilago;s__Ustilago_nunavutica","ASV1192",1,97.68,NA,"Fungi",NA
