"","QueryID","n","mean.Perc.Ident","sd.Perc.Ident","uniq.Subject","uniq.Subject.Type"
"107","ASV1102",1,97.845,NA,"Aureobasidium_leucospermi|JN712489|SH2150008.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Aureobasidiaceae;g__Aureobasidium;s__Aureobasidium_leucospermi","Fungi"
"108","ASV1104",2,97.499,1.31521861300698,"Ascomycota_sp|MT557197|SH1648790.08FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp----Helotiales_sp|UDB0123339|SH1648843.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__unidentified;g__unidentified;s__Helotiales_sp","Fungi"
"109","ASV1105",1,89.163,NA,"Lentithecium_pseudoclioninum|AB809633|SH1935694.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lentitheciaceae;g__Lentithecium;s__Lentithecium_pseudoclioninum","Fungi"
"110","ASV1106",1,99.163,NA,"Diaporthe_angelicae|AY196779|SH1704080.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Diaporthaceae;g__Diaporthe;s__Diaporthe_angelicae","Fungi"
"111","ASV1107",1,99.015,NA,"Pleosporales_sp|UDB099762|SH1525091.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","Fungi"
"112","ASV1109",1,96,NA,"Apseudocercosporella_trigonotidis|GU269858|SH1975154.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Apseudocercosporella;s__Apseudocercosporella_trigonotidis","Fungi"
"113","ASV111",1,94.634,NA,"Helotiales_sp|AM901900|SH1648845.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__unidentified;g__unidentified;s__Helotiales_sp","Fungi"
"114","ASV1110",1,96.93,NA,"Fusicladium_effusum|AY251085|SH1626897.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Sympoventuriaceae;g__Fusicladium;s__Fusicladium_effusum","Fungi"
"115","ASV1114",1,97.902,NA,"Cryptococcus_sp|UDB0457192|SH1573164.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellaceae;g__Cryptococcus;s__Cryptococcus_sp","Fungi"
"116","ASV1115",1,98.684,NA,"Septoriella_hirta|KR873249|SH1525107.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Septoriella;s__Septoriella_hirta","Fungi"
"117","ASV1116",1,98.305,NA,"Discula_destructiva|AF429741|SH1596916.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Gnomoniaceae;g__Discula;s__Discula_destructiva","Fungi"
"118","ASV1117",1,99.539,NA,"Annulohypoxylon_annulatum|KY610418|SH2470886.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariaceae;g__Annulohypoxylon;s__Annulohypoxylon_annulatum","Fungi"
"119","ASV1118",1,98.571,NA,"Pleosporales_sp|DQ420936|SH1525116.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","Fungi"
"120","ASV112",1,100,NA,"Ophiognomonia_asiatica|JQ414241|SH1596911.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Gnomoniaceae;g__Ophiognomonia;s__Ophiognomonia_asiatica","Fungi"
"121","ASV1120",1,99.524,NA,"Hansfordia_pulvinata|KU683763|SH1515988.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariales_fam_Incertae_sedis;g__Hansfordia;s__Hansfordia_pulvinata","Fungi"
"122","ASV1122",1,93.671,NA,"Acericola_italica|MF167428|SH1525103.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Acericola;s__Acericola_italica","Fungi"
"123","ASV1123",1,99.083,NA,"Sphaerulina_chaenomelis|JQ793663|SH2337184.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Sphaerulina;s__Sphaerulina_chaenomelis","Fungi"
"124","ASV1124",1,91.866,NA,"Fungi_sp|UDB0316712|SH2736707.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp","Fungi"
"125","ASV1126",1,100,NA,"Cryptococcus_aspenensis|JN811084|SH1576897.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellaceae;g__Cryptococcus;s__Cryptococcus_aspenensis","Fungi"
"126","ASV1127",1,97.768,NA,"Ascomycota_sp|JN650519|SH1557301.08FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp","Fungi"
"127","ASV1128",1,86.726,NA,"MT078166.1","Plant"
"128","ASV1129",1,93.785,NA,"Pleosporales_sp|UDB0252762|SH2729358.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","Fungi"
"129","ASV113",1,99.043,NA,"Neosetophoma_rosigena|MG828928|SH1525100.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Neosetophoma;s__Neosetophoma_rosigena","Fungi"
"130","ASV1130",1,100,NA,"Rhodotorula_kratochvilovae|AF444520|SH2272237.08FU|refs|k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Rhodotorula;s__Rhodotorula_kratochvilovae","Fungi"
"131","ASV1131",3,84.106,0,"Alanphillipsia_aloetica|KF777139|SH1861511.08FU|refs_singleton|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Botryosphaeriaceae;g__Alanphillipsia;s__Alanphillipsia_aloetica----Alanphillipsia_aloeicola|KP004444|SH1861503.08FU|refs_singleton|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Botryosphaeriaceae;g__Alanphillipsia;s__Alanphillipsia_aloeicola----Alanphillipsia_aloeigena|KF777137|SH1507412.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Botryosphaeriaceae;g__Alanphillipsia;s__Alanphillipsia_aloeigena","Fungi"
"132","ASV1132",1,99.369,NA,"Urocystis_agropyri|UDB0326843|SH1552393.08FU|reps|k__Fungi;p__Basidiomycota;c__Ustilaginomycetes;o__Urocystidales;f__Urocystidaceae;g__Urocystis;s__Urocystis_agropyri","Fungi"
"133","ASV1133",1,92.92,NA,"Mycosphaerellaceae_sp|AF362067|SH1645404.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__unidentified;s__Mycosphaerellaceae_sp","Fungi"
"134","ASV1134",1,98.326,NA,"Endoconidioma_populi|AY604526|SH1515066.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothideaceae;g__Endoconidioma;s__Endoconidioma_populi","Fungi"
"135","ASV1135",1,96.04,NA,"Fungi_sp|KX516296|SH1647642.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp","Fungi"
"136","ASV1136",1,98.206,NA,"Ramularia_plurivora|KJ504780|SH2337206.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Ramularia;s__Ramularia_plurivora","Fungi"
"137","ASV1137",1,100,NA,"Rhytisma_sp|MH507270|SH2708347.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Rhytismatales;f__Rhytismataceae;g__Rhytisma;s__Rhytisma_sp","Fungi"
"138","ASV1138",1,94.33,NA,"Cadophora_sp|UDB0348029|SH1545891.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Cadophora;s__Cadophora_sp","Fungi"
"139","ASV114",1,100,NA,"Chalara_sp|UDB0266370|SH1523200.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Chalara;s__Chalara_sp","Fungi"
"140","ASV1140",1,100,NA,"Bipolaris_maydis|AF071325|SH1688436.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Bipolaris;s__Bipolaris_maydis","Fungi"
"141","ASV1141",1,98.058,NA,"Fungi_sp|KU838358|SH1567847.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp","Fungi"
"142","ASV1142",1,99.219,NA,"Taphrina_inositophila|AY239209|SH1519936.08FU|refs|k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Taphrinaceae;g__Taphrina;s__Taphrina_inositophila","Fungi"
"143","ASV1143",1,98.268,NA,"Aureobasidium_leucospermi|JN712489|SH2150008.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Aureobasidiaceae;g__Aureobasidium;s__Aureobasidium_leucospermi","Fungi"
"144","ASV1144",1,99.038,NA,"MH252698.1","Plant"
"145","ASV1145",1,98.624,NA,"Sphaerulina_chaenomelis|JQ793663|SH2337184.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Sphaerulina;s__Sphaerulina_chaenomelis","Fungi"
"146","ASV1146",1,96.889,NA,"Preussia_persica|GQ292750|SH1645865.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__Preussia_persica","Fungi"
"147","ASV1147",2,99.664,0,"Filobasidium_magnum|AF190008|SH2525085.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_magnum----Fungi_sp|KX515092|SH1538560.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp","Fungi"
"148","ASV1148",1,99.17,NA,"Alternaria_iridiaustralis|KP124435|SH2180524.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_iridiaustralis","Fungi"
"149","ASV1149",1,97.509,NA,"Ceratobasidium_sp|UDB0491995|SH2731856.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Ceratobasidium;s__Ceratobasidium_sp","Fungi"
"150","ASV115",1,98.693,NA,"Thanatephorus_cucumeris|EU730860|SH1554580.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Thanatephorus;s__Thanatephorus_cucumeris","Fungi"
"151","ASV1150",1,97.768,NA,"Mycosphaerellaceae_sp|AF362067|SH1645404.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__unidentified;s__Mycosphaerellaceae_sp","Fungi"
"152","ASV1152",1,97.521,NA,"Bjerkandera_adusta|EU918694|SH1615228.08FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Phanerochaetaceae;g__Bjerkandera;s__Bjerkandera_adusta","Fungi"
"153","ASV1153",1,97.596,NA,"Vishniacozyma_dimennae|EU266559|SH1544133.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_dimennae","Fungi"
"154","ASV1154",1,99.587,NA,"Alternaria_metachromatica|JQ693660|SH1505864.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_metachromatica","Fungi"
"155","ASV1155",1,98.01,NA,"Dioszegia_changbaiensis|AY242817|SH1609784.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Dioszegia;s__Dioszegia_changbaiensis","Fungi"
"156","ASV1156",1,97.881,NA,"Discula_destructiva|AF429741|SH1596916.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Gnomoniaceae;g__Discula;s__Discula_destructiva","Fungi"
"157","ASV1157",1,99.127,NA,"Montagnula_scabiosae|KT443907|SH1579763.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Montagnula;s__Montagnula_scabiosae","Fungi"
"158","ASV1158",1,97.748,NA,"Mycosphaerella_ellipsoidea|AY725545|SH2337128.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_ellipsoidea","Fungi"
"159","ASV1159",1,95.567,NA,"Tetracladium_sp|JX029131|SH1648800.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Tetracladium;s__Tetracladium_sp","Fungi"
"160","ASV116",1,99.127,NA,"Mycosphaerella_tassiana|EF679363|SH1572792.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_tassiana","Fungi"
"161","ASV1160",1,98.551,NA,"Cyclothyriella_sp|UDB0138966|SH1658075.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Cyclothyriellaceae;g__Cyclothyriella;s__Cyclothyriella_sp","Fungi"
"162","ASV1161",1,95.876,NA,"Fungi_sp|UDB0749079|SH2750773.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp","Fungi"
"163","ASV1162",1,98.571,NA,"Pleosporales_sp|DQ420936|SH1525116.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","Fungi"
"164","ASV1163",1,99.038,NA,"Pseudomicrostroma_phylloplanum|DQ317630|SH1565106.08FU|refs|k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Microstromatales;f__Microstromatales_fam_Incertae_sedis;g__Pseudomicrostroma;s__Pseudomicrostroma_phylloplanum","Fungi"
"165","ASV1164",1,98.765,NA,"Bipolaris_sorokiniana|KR819404|SH1657881.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Bipolaris;s__Bipolaris_sorokiniana","Fungi"
"166","ASV1165",1,99.034,NA,"Keissleriella_cladophila|UDB0535493|SH1555313.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lentitheciaceae;g__Keissleriella;s__Keissleriella_cladophila","Fungi"
"167","ASV1166",1,98.544,NA,"Lophodermium_herbarum|AY100663|SH1588537.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Rhytismatales;f__Rhytismataceae;g__Lophodermium;s__Lophodermium_herbarum","Fungi"
"168","ASV1167",1,98.305,NA,"Discula_destructiva|AF429741|SH1596916.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Gnomoniaceae;g__Discula;s__Discula_destructiva","Fungi"
"169","ASV1168",2,97.759,1.3562308063158,"Cladophialophora_minourae|AY251087|SH1692356.08FU|refs|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;s__Cladophialophora_minourae----Capronia_semi-immersa|AF050259|SH1529583.08FU|refs|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Capronia;s__Capronia_semi-immersa","Fungi"
"170","ASV1169",1,98.276,NA,"Colletotrichum_gloeosporioides|KU097214|SH1649110.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Glomerellaceae;g__Colletotrichum;s__Colletotrichum_gloeosporioides","Fungi"
"171","ASV117",1,98.842,NA,"Meyerozyma_smithsonii|AY553844|SH1516570.08FU|refs|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Debaryomycetaceae;g__Meyerozyma;s__Meyerozyma_smithsonii","Fungi"
"172","ASV1170",1,97.642,NA,"Didymocyrtis_cladoniicola|KC916672|SH1646329.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Didymocyrtis;s__Didymocyrtis_cladoniicola","Fungi"
"173","ASV1171",1,100,NA,"Dothiora_sp|KJ921871|SH1515127.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothioraceae;g__Dothiora;s__Dothiora_sp","Fungi"
"174","ASV1172",1,98.76,NA,"Alternaria_metachromatica|JQ693660|SH1505864.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_metachromatica","Fungi"
"175","ASV1173",1,92.92,NA,"Polyscytalum_algarvense|GQ303287|SH1516862.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Amphisphaeriaceae;g__Polyscytalum;s__Polyscytalum_algarvense","Fungi"
"176","ASV1174",1,96.667,NA,"Bisporella_citrina|KC412005|SH1522953.08FU|refs|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Bisporella;s__Bisporella_citrina","Fungi"
"177","ASV1175",1,97.521,NA,"Fusarium_concentricum|U61678|SH2456034.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_concentricum","Fungi"
"178","ASV1176",1,100,NA,"Epicoccum_draconis|GU237795|SH1712318.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Epicoccum;s__Epicoccum_draconis","Fungi"
"179","ASV1177",1,98.909,NA,"Irpex_lacteus|MN749668|SH1573583.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Irpicaceae;g__Irpex;s__Irpex_lacteus","Fungi"
"180","ASV1178",1,80.556,NA,"Fungi_sp|KF675534|SH1514197.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp","Fungi"
"181","ASV1179",1,98.03,NA,"Pleosporales_sp|UDB099762|SH1525091.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","Fungi"
"182","ASV118",1,94.828,NA,"Phoma_aloes|KF777183|SH1686950.08FU|refs_singleton|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Phoma;s__Phoma_aloes","Fungi"
"183","ASV1180",1,98.98,NA,"Vishniacozyma_foliicola|AY557600|SH1893248.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_foliicola","Fungi"
"184","ASV1181",1,97.585,NA,"Phaeosphaeria_sp|UDB0300137|SH1525123.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeria;s__Phaeosphaeria_sp","Fungi"
"185","ASV1182",1,100,NA,"Tremellomycetes_sp|UDB0567808|SH3319324.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__unidentified;f__unidentified;g__unidentified;s__Tremellomycetes_sp","Fungi"
"186","ASV1183",1,95.545,NA,"Fungi_sp|KX516296|SH1647642.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp","Fungi"
"187","ASV1185",1,96.943,NA,"Amphisphaeriaceae_sp|AY853246|SH1585539.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Amphisphaeriaceae;g__unidentified;s__Amphisphaeriaceae_sp","Fungi"
"188","ASV1186",1,86.809,NA,"Leotiomycetes_sp|KX100370|SH1509585.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__unidentified;f__unidentified;g__unidentified;s__Leotiomycetes_sp","Fungi"
"189","ASV1187",1,100,NA,"Stigmina_juniperina|KC870045|SH1577484.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Stigmina;s__Stigmina_juniperina","Fungi"
"190","ASV1188",1,87.352,NA,"Basidiodendron_sp|MT040871|SH3595318.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__Exidiaceae;g__Basidiodendron;s__Basidiodendron_sp","Fungi"
"191","ASV1189",1,99.615,NA,"Symmetrospora_coprosmae|AF444577|SH2044313.08FU|refs|k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiomycetes_ord_Incertae_sedis;f__Symmetrosporaceae;g__Symmetrospora;s__Symmetrospora_coprosmae","Fungi"
"192","ASV119",1,98.925,NA,"Dioszegia_hungarica|AF444379|SH1609774.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Dioszegia;s__Dioszegia_hungarica","Fungi"
"193","ASV1190",1,93.458,NA,"Ascomycota_sp|MN644593|SH3592078.08FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp","Fungi"
"194","ASV1191",1,94.958,NA,"Paraphoma_chlamydocopiosa|KU999072|SH1576186.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Paraphoma;s__Paraphoma_chlamydocopiosa","Fungi"
"195","ASV1192",1,97.68,NA,"Ustilago_nunavutica|KF381025|SH1509408.08FU|refs|k__Fungi;p__Basidiomycota;c__Ustilaginomycetes;o__Ustilaginales;f__Ustilaginaceae;g__Ustilago;s__Ustilago_nunavutica","Fungi"
"196","ASV1193",1,95.259,NA,"Phoma_aloes|KF777183|SH1686950.08FU|refs_singleton|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Phoma;s__Phoma_aloes","Fungi"
"197","ASV1194",1,91.626,NA,"Fungi_sp|FR774161|SH1538542.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp","Fungi"
"198","ASV1195",1,97.537,NA,"Venturia_atriseda|EU035448|SH1626948.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Venturiaceae;g__Venturia;s__Venturia_atriseda","Fungi"
"199","ASV1196",1,98.925,NA,"Dioszegia_hungarica|AF444379|SH1609774.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Dioszegia;s__Dioszegia_hungarica","Fungi"
"200","ASV1197",1,98.492,NA,"Fungi_sp|UDB0331009|SH2737235.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp","Fungi"
"201","ASV1198",1,99.048,NA,"Pleosporales_sp|DQ420936|SH1525116.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","Fungi"
"202","ASV1199",1,97.436,NA,"Pseudomicrostroma_phylloplanum|DQ317630|SH1565106.08FU|refs|k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Microstromatales;f__Microstromatales_fam_Incertae_sedis;g__Pseudomicrostroma;s__Pseudomicrostroma_phylloplanum","Fungi"
"203","ASV12",1,100,NA,"Hannaella_luteola|AF444323|SH1522791.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Hannaella;s__Hannaella_luteola","Fungi"
"204","ASV120",1,98.03,NA,"Pleosporales_sp|UDB099762|SH1525091.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","Fungi"
"205","ASV1200",1,99.559,NA,"Elsinoaceae_sp|KF800425|SH1613745.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Myriangiales;f__Elsinoaceae;g__unidentified;s__Elsinoaceae_sp","Fungi"
"206","ASV1203",1,99.609,NA,"Taphrina_inositophila|AY239209|SH1519936.08FU|refs|k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Taphrinaceae;g__Taphrina;s__Taphrina_inositophila","Fungi"
"207","ASV1204",1,92.488,NA,"Phialocephala_repens|EU434847|SH1839825.08FU|refs|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Vibrisseaceae;g__Phialocephala;s__Phialocephala_repens","Fungi"
"208","ASV1205",1,97.849,NA,"Hymenochaetopsis_corrugata|JQ246339|SH1554270.08FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Hymenochaetaceae;g__Hymenochaetopsis;s__Hymenochaetopsis_corrugata","Fungi"
"209","ASV1206",1,82.8,NA,"Spiculogloeomycetes_sp|MK050380|SH2712210.08FU|reps|k__Fungi;p__Basidiomycota;c__Spiculogloeomycetes;o__unidentified;f__unidentified;g__unidentified;s__Spiculogloeomycetes_sp","Fungi"
"210","ASV1207",1,96.85,NA,"Buckleyzyma_aurantiaca|AF444538|SH1613467.08FU|refs|k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiomycetes_ord_Incertae_sedis;f__Buckleyzymaceae;g__Buckleyzyma;s__Buckleyzyma_aurantiaca","Fungi"
"211","ASV1208",1,95,NA,"Tremellomycetes_sp|KT328634|SH1648404.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__unidentified;f__unidentified;g__unidentified;s__Tremellomycetes_sp","Fungi"
"212","ASV1209",1,99.631,NA,"Rhodosporidiobolus_oreadorum|MF189945|SH1558740.08FU|refs|k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Rhodosporidiobolus;s__Rhodosporidiobolus_oreadorum","Fungi"
"213","ASV121",1,99.636,NA,"Tausonia_pullulans|AF444417|SH1650607.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Mrakiaceae;g__Tausonia;s__Tausonia_pullulans","Fungi"
"214","ASV1210",1,99.524,NA,"Ophiognomonia_lenticulispora|JQ414277|SH1596915.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Gnomoniaceae;g__Ophiognomonia;s__Ophiognomonia_lenticulispora","Fungi"
